 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,2.750,18.179,277,166,120536,435.148,87.890,422.000,317,684,127.931,152.137,9.924,0.861,0.229,0.897,127.929,152.110,9.921,124,147,6,10,12,8
2,2.621,15.860,264,148,121854,461.568,117.675,425.500,317,797,102.129,101.837,13.716,0.823,0.182,0.833,102.110,101.916,13.733,99,98,10,8,9,8
