 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,1.350,9.559,136,86,66982,492.515,157.159,425.500,317,972,115.169,127.993,9.096,0.666,0.183,0.658,115.163,127.980,9.087,112,126,6,7,5,7
2,0.943,7.654,95,66,42118,443.347,105.580,412.000,318,770,83.884,113.611,10.305,0.603,0.193,0.589,83.869,113.598,10.316,82,112,7,5,5,7
3,0.536,5.378,54,42,23510,435.370,92.263,430.000,321,687,119.444,81.667,11.852,0.495,0.169,0.450,119.446,81.764,11.933,118,80,9,4,4,7
4,0.675,6.188,68,53,28006,411.853,90.686,380.500,319,680,160.426,120.985,12.662,0.534,0.178,0.535,160.449,120.969,12.645,159,119,10,4,5,6
5,0.447,4.832,45,37,18884,419.644,81.248,408.000,318,603,111.489,148.778,15.022,0.472,0.163,0.411,111.497,148.815,15.059,110,147,12,4,4,6
