 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,0.218,2.821,22,20,7880,358.182,27.339,359.000,320,418,165.682,133.091,7.409,0.350,0.120,0.296,165.682,133.095,7.387,165,132,6,3,3,4
2,0.615,5.864,62,51,23411,377.597,51.969,363.500,320,550,111.419,124.661,8.919,0.475,0.126,0.449,111.442,124.684,8.936,109,122,7,5,6,5
3,0.814,7.942,82,63,31431,383.305,46.548,380.500,317,504,161.293,136.366,12.402,0.539,0.145,0.542,161.300,136.359,12.413,158,134,10,7,5,6
4,1.112,8.269,112,75,51818,462.661,103.878,448.000,318,735,138.446,106.446,13.625,0.606,0.149,0.612,138.452,106.416,13.629,136,104,11,6,6,6
