 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,2.928,16.690,295,154,157512,533.939,185.806,492,318,1047,91.254,88.227,8.176,0.872,0.217,0.846,91.228,88.257,8.179,88,84,4,8,9,9
2,3.097,17.699,312,170,161293,516.965,169.718,467,318,1042,159.016,124.808,8.923,0.882,0.197,0.858,158.994,124.872,8.942,155,119,5,9,11,9
