 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,1.400,11.835,141,101,56272,399.092,67.292,385,318,617,165.695,79.716,10.801,0.687,0.213,0.684,165.794,79.670,10.809,160,77,7,11,6,8
2,0.149,2.603,15,15,5630,375.333,40.714,369,317,458,177.333,137.667,11.533,0.299,0.119,0.287,177.320,137.675,11.540,176,137,10,4,3,4
