 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,0.447,4.922,45,37,16830,374.000,45.202,360.000,318,476,96.022,108.556,7.267,0.440,0.142,0.432,96.039,108.546,7.304,94,107,5,5,4,5
2,0.288,3.718,29,27,10137,349.552,24.948,341.000,317,406,151.172,144.310,9.931,0.404,0.163,0.369,151.173,144.310,9.955,150,143,8,4,3,5
3,0.596,5.666,60,47,23176,386.267,60.624,374.500,317,573,109.850,153.800,13.417,0.478,0.140,0.475,109.874,153.797,13.440,108,152,11,5,5,6
4,0.169,2.537,17,16,6105,359.118,28.883,356.000,318,415,133.529,95.176,13.412,0.311,0.113,0.276,133.533,95.168,13.385,132,94,12,4,3,4
