 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,1.072,9.979,108,81,40950,379.167,52.441,365.000,317,524,108.065,91.102,11.491,0.601,0.156,0.599,108.139,91.059,11.497,104,88,9,9,7,6
2,0.377,4.505,38,35,14264,375.368,51.688,360.500,318,510,129.289,145.500,13.026,0.423,0.153,0.386,129.298,145.500,13.035,127,144,11,5,4,5
3,0.318,3.526,32,30,12552,392.250,55.147,380.000,317,515,125.469,131.906,16.438,0.337,0.083,0.345,125.444,131.888,16.483,124,130,15,4,5,3
