 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,0.635,5.729,64,46,26779,418.422,72.340,392.500,318,657,127.375,169.406,9.406,0.520,0.167,0.518,127.413,169.431,9.416,125,168,7,5,4,6
2,0.099,1.793,10,10,3450,345.000,23.504,340.500,319,385,113.100,237.500,10.400,0.282,0.124,0.241,113.095,237.505,10.406,112,237,9,3,2,4
3,0.228,3.675,23,23,8006,348.087,21.471,349.000,319,386,119.478,238.348,10.348,0.349,0.128,0.339,119.444,238.364,10.363,117,237,9,6,3,4
4,0.179,2.735,18,18,6489,360.500,25.241,362.500,328,416,113.556,172.611,12.056,0.329,0.137,0.325,113.560,172.622,12.053,111,172,11,6,2,3
5,0.218,2.864,22,20,7815,355.227,25.343,353.000,321,429,137.682,239.045,13.091,0.342,0.134,0.342,137.666,239.054,13.083,137,238,11,3,3,5
