 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,2.015,12.910,203,126,87996,433.478,91.275,421,317,713,128.212,93.980,9.438,0.740,0.168,0.756,128.310,93.931,9.424,124,91,6,9,7,7
2,1.439,10.174,145,97,59412,409.738,68.025,393,317,581,154.028,148.952,11.703,0.649,0.141,0.653,154.029,148.961,11.719,150,147,9,9,5,6
