 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,0.199,2.888,20,19,6986,349.300,23.043,341,320,397,105.300,39.100,9.400,0.323,0.116,0.275,105.304,39.096,9.384,104,37,8,3,5,4
2,0.447,4.988,45,37,16377,363.933,33.282,358,318,445,152.644,103.067,11.267,0.417,0.106,0.420,152.639,103.073,11.269,151,101,9,4,5,5
