 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,0.526,6.410,53,44,19491,367.755,43.472,358.000,317,505,78.019,144.377,8.566,0.477,0.145,0.479,77.949,144.333,8.567,76,142,6,6,6,5
2,1.489,11.269,150,109,56533,376.887,42.850,369.000,317,502,49.620,126.960,10.173,0.644,0.161,0.656,49.615,126.948,10.175,46,124,8,9,7,5
3,0.119,2.034,12,12,4105,342.083,15.371,345.000,320,371,74.000,157.083,12.167,0.252,0.099,0.251,74.001,157.078,12.178,73,156,11,3,3,3
4,0.258,3.152,26,25,10487,403.346,65.763,399.500,323,571,65.269,126.615,16.192,0.333,0.093,0.353,65.265,126.607,16.245,64,125,15,4,4,3
