 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,0.109,1.574,11,11,4078,370.727,46.146,370.000,320,455,154.545,95.455,8.909,0.253,0.099,0.302,154.565,95.455,8.957,154,95,8,2,2,3
2,0.149,2.428,15,15,5154,343.600,15.202,343.000,321,382,126.733,84.867,10.667,0.298,0.118,0.287,126.728,84.881,10.667,126,83,9,3,4,4
3,0.208,2.954,21,20,7316,348.381,22.346,345.000,322,410,124.238,146.810,11.810,0.318,0.099,0.322,124.224,146.823,11.807,123,146,10,4,3,4
4,0.407,4.092,41,38,17011,414.902,77.532,400.000,317,579,73.707,108.415,15.854,0.393,0.112,0.384,73.677,108.384,15.905,72,106,14,4,5,4
5,0.179,2.580,18,18,7123,395.722,66.494,384.500,319,567,72.278,114.444,15.944,0.312,0.122,0.327,72.248,114.422,15.982,72,113,14,2,4,4
