 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,2.144,14.094,216,129,90840,420.556,81.473,399,317,713,123.551,145.111,8.213,0.743,0.139,0.754,123.489,145.078,8.201,120,141,5,10,9,7
2,2.313,13.677,233,133,106852,458.592,115.864,434,318,802,161.296,112.961,11.373,0.770,0.156,0.764,161.329,112.866,11.364,158,110,8,8,8,8
