 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,1.817,12.727,183,112,84987,464.410,120.810,426,317,772,113.934,96.924,11.437,0.756,0.212,0.773,113.963,96.889,11.418,111,94,8,8,7,8
2,2.333,15.030,235,142,103371,439.877,94.772,419,319,733,148.689,150.698,11.264,0.790,0.185,0.826,148.731,150.681,11.265,143,148,8,12,6,8
