 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,0.099,1.707,10,10,3399,339.900,17.483,337.500,319,365,115.700,120.800,4.800,0.228,0.082,0.240,115.716,120.790,4.806,115,120,4,3,3,3
2,0.318,4.793,32,32,10979,343.094,20.728,340.500,317,399,81.250,140.812,8.344,0.377,0.160,0.342,81.259,140.793,8.341,79,139,6,5,5,5
3,0.139,2.143,14,14,4915,351.071,22.889,350.500,317,396,121.286,88.714,12.643,0.276,0.109,0.250,121.278,88.723,12.643,120,88,11,3,3,4
4,0.099,1.426,10,10,3603,360.300,28.135,347.000,332,425,117.800,144.700,17.000,0.226,0.090,0.232,117.800,144.694,17.000,117,143,17,3,4,1
