 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,0.854,7.151,86,61,37289,433.593,87.896,414.500,317,665,157.384,141.023,12.767,0.567,0.170,0.534,157.398,141.015,12.792,155,139,10,5,5,7
2,0.119,1.796,12,12,4546,378.833,44.668,357.500,326,457,122.583,114.833,16.750,0.231,0.063,0.244,122.567,114.861,16.775,121,114,16,4,3,2
