 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,2.938,17.477,296,164,141581,478.314,123.394,454,317,862,92.672,137.571,9.412,0.865,0.204,0.882,92.677,137.563,9.409,89,133,5,8,10,9
2,1.350,9.953,136,90,60288,443.294,86.047,428,323,679,142.868,112.522,8.787,0.654,0.167,0.668,142.881,112.565,8.802,141,109,6,5,8,7
