 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,0.506,6.301,51,44,19498,382.314,58.163,367,317,531,155.373,76.725,7.471,0.486,0.175,0.493,155.363,76.693,7.487,153,74,5,8,7,6
2,0.655,6.979,66,54,25591,387.742,63.484,372,317,549,147.470,79.727,7.091,0.521,0.165,0.516,147.383,79.716,7.102,145,78,5,8,4,5
3,0.685,7.373,69,58,26611,385.667,57.106,377,317,541,100.652,130.478,9.609,0.520,0.167,0.505,100.670,130.425,9.627,99,127,7,4,8,6
4,0.427,4.945,43,35,16494,383.581,57.816,362,317,540,98.558,121.047,10.116,0.432,0.130,0.394,98.552,121.069,10.104,97,119,8,4,5,5
5,1.241,10.478,125,95,49949,399.592,57.455,390,318,600,151.840,135.056,13.016,0.647,0.195,0.651,151.803,135.126,13.064,150,130,11,5,10,6
