 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,2.958,16.449,298,150,161728,542.711,183.713,501,318,1071,111.611,115.644,9.416,0.868,0.196,0.832,111.678,115.633,9.404,108,112,5,8,8,10
2,2.988,16.144,301,160,161027,534.973,182.308,473,317,1070,143.920,133.086,11.658,0.871,0.196,0.864,143.925,133.054,11.650,140,130,8,10,7,9
