 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,1.707,11.593,172,103,78543,456.645,103.659,435.500,317,734,112.145,99.744,11.326,0.710,0.179,0.683,112.183,99.735,11.359,109,97,8,8,6,8
2,1.896,11.967,191,115,80698,422.503,76.490,409.000,317,625,133.220,140.387,12.419,0.726,0.152,0.733,133.236,140.392,12.434,130,137,9,8,7,7
