Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
20.031,87.057,2018,828,454848,225.395,99.372,189.000,140,705,93.357,96.361,5.809,1.688,0.368,1.702,93.350,96.304,5.755,84,86,1,22,23,13
16.716,71.843,1684,734,392451,233.047,99.876,193.500,140,664,158.880,134.220,4.776,1.550,0.327,1.522,158.854,133.977,4.474,149,125,1,21,22,12
