Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
6.581,34.661,663,347,147311,222.189,92.717,186,140,615,132.635,95.784,5.045,1.185,0.324,1.220,132.618,95.794,4.890,126,91,1,14,9,12
5.489,27.526,553,286,158436,286.503,173.418,211,140,914,163.291,119.633,4.564,1.097,0.257,1.111,163.214,119.707,3.910,158,115,1,11,11,11
13.649,62.709,1375,599,298057,216.769,83.016,186,140,680,121.648,145.001,6.336,1.483,0.327,1.489,121.592,145.101,6.345,113,137,1,17,16,14
