Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
9.112,47.485,918,471,213627,232.709,102.860,191,140,579,140.969,96.203,3.821,1.238,0.230,1.236,140.801,96.082,3.456,134,89,1,17,18,9
10.681,54.884,1076,518,250811,233.096,100.650,196,140,633,102.769,138.111,4.639,1.399,0.389,1.378,102.680,137.968,4.470,93,131,1,21,21,11
