Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
29.372,232.737,2959,1717,528031,178.449,49.138,158,140,426,131.862,144.058,7.721,2.475,1.078,2.378,132.404,143.906,7.773,99,136,1,53,23,15
17.738,124.049,1787,1032,323635,181.105,50.825,163,140,506,125.564,86.299,7.950,2.397,1.026,2.372,125.306,86.323,7.939,103,79,2,45,20,13
1.678,17.524,169,122,28613,169.308,30.663,159,140,301,161.101,92.308,7.420,0.773,0.285,0.770,161.086,92.287,7.459,156,89,3,11,8,11
1.668,32.292,168,168,24453,145.554,5.076,144,140,161,109.798,158.768,8.173,1.003,0.483,0.952,109.789,158.773,8.167,102,151,4,19,16,11
