Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
14.105,66.801,1421,602,341042,240.001,134.389,184,140,905,145.140,99.035,6.393,1.511,0.340,1.504,144.935,98.840,6.467,137,91,1,21,20,15
11.256,51.149,1134,496,284370,250.767,137.209,194,140,871,100.615,144.929,6.121,1.428,0.346,1.430,100.460,144.718,6.029,94,139,1,18,16,14
