Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
5.459,32.487,550,290,102136,185.702,44.215,171,140,348,156.867,124.655,7.393,1.135,0.334,1.094,156.926,124.686,7.423,152,118,2,10,13,14
6.045,37.237,609,325,111941,183.811,42.860,168,140,360,91.967,126.742,7.015,1.149,0.296,1.180,91.986,126.762,7.037,88,119,2,10,18,12
