Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
21.907,83.522,2207,850,488383,221.288,84.662,191,140,638,160.270,114.680,5.689,1.689,0.265,1.673,160.181,114.594,5.654,150,106,1,22,21,13
14.165,60.520,1427,624,311444,218.251,76.165,198,140,549,101.437,115.092,4.817,1.469,0.266,1.472,101.512,114.898,4.635,92,106,1,18,20,11
