Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
13.212,76.721,1331,643,294667,221.388,109.482,178,140,828,128.379,87.879,5.535,1.534,0.468,1.458,128.066,88.196,5.502,120,70,1,21,27,13
11.872,71.224,1196,639,255234,213.406,92.752,172,140,581,130.686,144.709,4.324,1.489,0.440,1.395,130.801,144.721,4.133,116,137,1,30,15,10
