Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
33.084,134.821,3333,1259,743809,223.165,105.500,183,140,794,124.270,76.587,6.204,1.956,0.355,1.926,124.791,76.786,6.154,107,64,1,34,24,15
12.299,58.343,1239,564,281058,226.843,102.168,185,140,718,108.019,161.195,5.320,1.401,0.247,1.391,108.281,161.412,5.071,99,151,1,17,19,13
