Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
13.817,58.287,1392,563,307956,221.233,88.153,187,140,652,139.447,99.293,6.186,1.500,0.301,1.506,139.469,99.219,6.220,132,92,1,17,15,14
9.241,40.443,931,426,235425,252.873,118.179,209,140,723,110.606,148.539,5.171,1.306,0.282,1.314,110.600,148.463,4.835,104,143,1,14,15,13
