Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
9.202,49.522,927,446,203268,219.275,98.611,179,140,688,134.290,90.038,5.436,1.293,0.282,1.295,134.270,90.007,5.357,126,85,1,17,12,13
13.887,77.547,1399,659,363918,260.127,166.659,184,140,934,104.810,144.578,5.961,1.530,0.372,1.522,104.970,144.832,5.739,91,134,1,25,19,15
