Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
26.315,113.337,2651,1130,585209,220.750,90.477,187,140,700,94.410,108.839,5.689,2.008,0.626,1.957,94.456,109.148,5.601,86,92,1,19,35,14
18.930,78.189,1907,796,443998,232.825,101.388,197,140,816,161.452,119.684,5.527,1.694,0.398,1.636,161.274,119.506,5.253,155,105,1,14,31,13
5.400,33.489,544,304,110770,203.621,87.700,171,140,694,162.471,141.774,6.447,1.120,0.331,1.103,162.364,141.868,6.552,158,137,1,10,13,13
