Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
22.582,112.750,2275,1079,417289,183.424,41.376,171,140,380,94.816,101.706,5.417,1.673,0.413,1.734,94.938,101.791,5.369,85,89,1,21,24,13
20.597,86.237,2075,814,400775,193.145,52.355,177,140,433,146.480,151.491,6.699,1.666,0.318,1.714,146.596,151.566,6.754,140,141,1,17,23,14
