Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
18.195,73.619,1833,785,449698,245.334,110.873,205,140,777,128.514,94.068,4.822,1.637,0.393,1.618,128.493,93.927,4.432,116,86,1,26,16,12
31.010,131.278,3124,1265,748964,239.745,116.290,194,140,848,119.508,164.433,5.641,2.121,0.680,1.948,118.917,164.677,5.385,99,152,1,46,23,13
