Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
19.287,86.891,1943,791,444517,228.779,110.304,183,140,731,96.323,106.973,6.670,1.676,0.345,1.720,96.450,106.799,6.713,88,96,1,21,25,15
11.912,54.798,1200,548,276535,230.446,105.300,189,140,661,147.549,133.931,5.004,1.437,0.338,1.438,147.563,133.752,4.816,141,125,1,15,22,12
