Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
27.843,137.601,2805,1310,596695,212.725,87.943,178.000,140,694,148.543,79.925,5.157,2.203,0.817,2.194,148.690,79.836,5.084,130,66,1,36,36,13
3.176,21.063,320,185,65076,203.363,77.066,173.500,140,531,165.009,112.747,5.153,0.963,0.326,0.939,165.001,112.718,5.180,162,108,1,8,10,11
14.254,60.358,1436,611,330699,230.292,91.845,199.000,140,615,104.349,126.624,5.416,1.493,0.289,1.510,104.319,126.502,5.229,97,118,1,18,18,13
