Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
5.946,31.693,599,296,135432,226.097,113.111,180,140,786,112.406,87.386,7.177,1.182,0.368,1.113,112.421,87.350,7.362,107,83,1,11,11,14
22.304,103.586,2247,1031,513275,228.427,103.630,186,140,663,140.869,102.003,5.209,1.891,0.603,1.890,140.691,101.831,4.987,132,89,1,22,30,13
31.596,156.186,3183,1472,697401,219.102,95.854,180,140,759,111.994,156.906,6.334,2.411,0.936,2.198,111.866,156.909,6.398,93,144,1,43,23,15
