Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
10.174,57.437,1025,519,202308,197.374,69.196,171.000,140,579,144.223,89.068,5.414,1.408,0.374,1.448,144.299,89.079,5.396,132,80,1,23,17,12
7.961,39.453,802,384,187770,234.127,108.720,193.500,140,739,106.100,138.496,5.324,1.254,0.312,1.253,106.066,138.507,5.158,101,133,1,15,12,13
