Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
12.795,56.422,1289,557,334074,259.173,130.071,204,140,746,148.186,98.908,5.314,1.454,0.290,1.434,148.020,98.917,4.927,141,93,1,18,15,13
5.986,45.751,603,361,143495,237.968,144.668,172,140,846,168.529,129.362,4.554,1.187,0.356,1.159,168.142,129.711,4.111,163,118,1,15,18,11
21.550,91.599,2171,902,511954,235.815,106.958,199,140,801,110.154,135.307,5.484,1.737,0.393,1.737,109.892,135.017,5.303,101,124,1,21,26,13
