Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
13.410,68.836,1351,636,298382,220.860,100.421,177,140,653,129.389,99.618,5.253,1.426,0.246,1.405,129.288,99.610,5.017,122,91,1,16,21,13
18.046,96.726,1818,818,392787,216.054,107.263,171,140,768,120.147,161.613,6.752,1.621,0.351,1.586,120.018,161.514,6.841,108,154,1,28,19,15
