Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
21.560,101.895,2172,995,482036,221.932,102.368,183,140,879,159.444,124.099,6.043,1.966,0.686,1.982,159.546,123.583,6.001,153,110,1,15,33,15
29.590,149.293,2981,1337,614761,206.226,88.160,174,140,806,100.904,139.025,8.741,2.068,0.706,2.118,100.545,138.183,8.740,89,124,1,26,33,17
2.621,18.744,264,160,51323,194.405,64.167,169,140,429,136.864,151.443,10.788,0.911,0.320,0.835,136.869,151.449,10.902,133,149,6,8,7,11
