 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,7.623,32.464,768,320,1053138,1371.273,796.942,1079.000,600,4020,113.148,83.823,9.268,1.207,0.267,1.167,113.067,83.494,9.162,108,79,3,12,12,13
2,3.335,17.259,336,171,380588,1132.702,474.514,968.500,600,2730,151.616,148.583,7.670,0.896,0.197,0.879,151.639,148.616,7.645,148,145,3,8,8,10
