 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,6.611,28.812,666,293,787207,1181.992,495.235,1058.500,602,2582,109.099,82.710,10.973,1.140,0.245,1.188,109.214,82.757,10.953,102,79,6,15,9,11
2,6.035,26.061,608,271,669284,1100.796,454.481,949.500,600,2535,109.347,146.266,10.566,1.094,0.215,1.132,109.260,146.204,10.544,103,143,6,14,8,10
