 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,4.487,22.551,452,221,546114,1208.217,587.151,1012,600,3031,103.940,101.878,10.122,1.021,0.261,1.017,103.927,101.998,10.128,100,96,5,9,12,11
2,3.683,19.157,371,186,459716,1239.127,570.969,1045,601,2956,149.811,115.356,12.251,0.971,0.272,0.923,149.817,115.373,12.216,146,111,7,9,9,11
