 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,2.829,17.087,285,167,279657,981.253,307.098,904.000,600,2123,143.119,120.512,7.333,0.845,0.202,0.870,143.020,120.472,7.319,137,117,4,12,8,8
2,1.747,12.314,176,123,169721,964.324,340.954,856.500,602,2255,113.131,115.040,7.886,0.723,0.213,0.752,113.014,115.030,7.897,109,113,5,10,5,7
3,1.221,10.214,123,98,103222,839.203,192.713,823.000,604,1415,124.585,116.715,7.537,0.644,0.203,0.676,124.696,116.723,7.544,120,115,5,10,4,6
4,2.243,14.219,226,137,215161,952.040,275.585,885.000,600,1816,169.075,123.717,9.708,0.765,0.164,0.780,169.084,123.628,9.750,165,120,6,8,9,8
5,4.258,23.233,429,230,480035,1118.963,458.540,999.000,600,2632,127.646,159.573,11.224,1.003,0.258,1.026,127.711,159.755,11.219,124,152,7,9,15,9
6,3.365,21.218,339,213,337224,994.761,364.976,887.000,601,2327,146.938,104.345,11.791,0.950,0.292,0.984,147.123,104.309,11.774,139,102,8,15,7,8
7,1.052,10.607,106,87,81667,770.443,123.847,741.000,605,1111,160.594,113.311,11.123,0.655,0.227,0.648,160.551,113.282,11.149,157,108,9,9,10,5
