 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,3.425,23.923,345,222,341827,990.803,388.162,850.000,601,2548,102.568,93.406,9.229,1.121,0.407,1.211,102.543,93.526,9.221,98,86,5,10,16,9
2,1.519,11.461,153,100,147455,963.758,291.759,897.000,601,1774,163.699,134.320,8.634,0.692,0.179,0.712,163.636,134.370,8.634,161,131,5,7,8,8
3,0.655,5.772,66,51,59700,904.545,181.889,914.500,604,1258,167.424,125.530,8.712,0.533,0.179,0.491,167.455,125.456,8.703,166,124,6,4,4,6
