 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,6.948,34.532,700,340,776453,1109.219,521.949,923.500,600,3147,136.866,146.964,7.663,1.208,0.308,1.176,136.945,146.945,7.588,128,141,3,20,13,10
2,0.715,6.582,72,50,62664,870.333,256.914,771.500,621,1558,144.931,134.972,6.722,0.537,0.157,0.535,144.919,134.933,6.703,143,133,4,5,5,6
3,5.499,29.871,554,296,573038,1034.365,479.875,848.500,602,2916,123.966,95.170,11.106,1.117,0.313,1.118,123.560,95.005,11.074,115,91,6,20,9,10
