 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,1.479,10.276,149,95,166830,1119.664,472.842,958,604,2465,133.792,156.785,5.725,0.730,0.242,0.656,133.814,156.780,5.700,131,155,2,7,5,8
2,2.551,15.483,257,144,338714,1317.953,673.679,1089,603,3579,106.556,78.782,8.735,0.862,0.279,0.829,106.614,78.757,8.704,103,76,4,8,6,10
3,1.221,9.162,123,82,117934,958.813,312.664,878,603,1918,154.699,93.203,8.049,0.651,0.199,0.643,154.727,93.205,8.027,152,91,4,6,5,8
4,0.566,5.686,57,44,46861,822.123,220.409,751,606,1476,170.053,109.193,8.684,0.499,0.169,0.459,170.033,109.189,8.665,168,108,6,5,4,6
5,1.529,11.110,154,104,142984,928.468,320.183,829,601,1984,113.890,155.084,9.234,0.694,0.197,0.686,113.830,155.129,9.220,110,152,6,9,6,7
6,2.571,14.586,259,145,334609,1291.927,614.541,1101,602,3262,116.139,123.645,13.618,0.857,0.244,0.859,116.168,123.632,13.753,113,121,9,8,7,9
7,3.325,16.667,335,183,461781,1378.451,682.238,1131,605,3588,151.501,154.167,13.737,0.918,0.240,0.924,151.543,154.201,13.943,148,150,9,7,9,9
