 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,5.201,23.649,524,238,688183,1313.326,641.038,1102.500,600,3307,150.261,109.763,5.431,1.061,0.239,1.056,150.342,109.911,5.412,146,103,1,9,13,10
2,5.579,24.456,562,240,719766,1280.722,611.574,1078.000,600,3073,109.383,126.486,9.066,1.089,0.247,1.050,109.354,126.464,9.020,105,122,4,10,10,11
