 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,4.258,21.258,429,198,597027,1391.671,751.462,1125,602,3568,91.657,108.793,8.636,1.018,0.268,0.983,91.644,108.822,8.642,88,104,3,9,10,12
2,3.564,19.025,359,186,475690,1325.042,708.879,1025,610,3661,150.153,127.095,10.298,0.952,0.267,0.915,150.165,127.073,10.291,147,123,5,7,9,11
