 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,6.532,32.147,658,307,708142,1076.204,457.887,924,600,2608,112.631,135.480,9.828,1.146,0.232,1.157,112.695,135.508,9.839,106,127,5,15,15,10
2,5.807,28.843,585,291,574262,981.644,343.700,874,601,2145,151.846,98.171,11.788,1.097,0.252,1.103,151.564,97.994,11.800,146,93,7,15,12,10
