 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,3.623,18.989,365,178,405493,1110.940,461.685,968.000,600,2812,126.216,71.392,10.729,0.922,0.185,0.920,126.117,71.378,10.725,123,67,6,8,11,10
2,5.043,26.742,508,277,484664,954.063,322.821,855.000,600,2183,148.230,143.778,9.982,1.097,0.353,1.077,148.237,143.740,9.930,139,140,6,20,8,8
3,1.052,8.351,106,70,106998,1009.415,319.905,947.000,608,1722,85.264,146.236,10.783,0.644,0.221,0.591,85.298,146.276,10.771,83,144,7,5,5,8
4,1.429,10.343,144,92,151557,1052.479,387.300,985.500,603,2418,116.549,74.299,11.632,0.702,0.215,0.649,116.544,74.252,11.651,114,72,8,6,6,8
5,2.402,15.251,242,145,212177,876.764,225.582,819.000,602,1567,161.401,83.236,10.620,0.791,0.180,0.788,161.337,83.203,10.621,157,80,8,11,7,7
6,3.176,16.644,320,163,383536,1198.550,547.416,994.000,601,2889,89.022,109.681,12.438,0.897,0.231,0.874,88.993,109.795,12.385,86,106,8,7,8,10
7,4.507,26.399,454,281,517617,1140.126,492.545,966.000,601,2422,154.808,117.703,15.057,1.080,0.375,1.003,154.384,117.655,15.308,146,113,12,20,10,6
