 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,0.516,5.904,52,39,46647,897.058,271.440,848.000,602,1720,177.462,152.904,5.635,0.511,0.198,0.466,177.470,152.926,5.694,176,151,3,4,5,7
2,0.794,7.217,80,63,79208,990.100,319.507,892.500,601,1609,116.225,98.000,7.637,0.566,0.192,0.540,116.268,97.996,7.615,114,96,4,6,5,7
3,4.864,23.868,490,246,570418,1164.118,491.200,1001.500,602,2632,149.896,112.441,8.573,1.026,0.239,1.086,149.942,112.513,8.556,147,106,4,7,14,10
4,1.707,12.006,172,106,201342,1170.593,565.007,955.000,602,3126,162.581,129.773,9.942,0.771,0.262,0.728,162.605,129.794,9.874,160,127,6,6,6,9
5,5.350,23.646,539,251,718310,1332.672,663.344,1146.000,600,3661,98.883,124.935,12.727,1.078,0.261,1.061,98.814,124.914,12.750,95,120,7,8,11,11
