 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,3.792,19.574,382,187,502524,1315.508,684.142,1093,600,3482,152.997,81.702,8.657,0.981,0.274,0.931,153.117,81.653,8.623,149,78,4,9,9,11
2,7.673,30.126,773,312,1064645,1377.290,764.763,1095,600,3977,102.462,132.208,9.541,1.202,0.257,1.165,102.412,132.395,9.483,98,127,4,11,12,12
