 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,5.608,24.718,565,256,716545,1268.221,650.983,1062,600,3564,107.228,96.637,9.490,1.088,0.265,1.024,107.094,96.663,9.470,103,92,4,10,9,12
2,4.854,22.637,489,225,653242,1335.873,712.893,1083,602,3543,145.378,141.581,9.086,1.053,0.275,1.022,145.411,141.498,9.024,141,138,4,10,9,11
