 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,5.519,25.637,556,269,719345,1293.786,682.664,1053.500,600,3738,123.644,95.680,8.647,1.095,0.298,1.127,123.521,95.687,8.619,117,93,3,15,7,12
2,7.643,31.043,770,339,775118,1006.647,347.052,918.000,600,2334,138.417,150.419,7.740,1.142,0.140,1.140,138.670,150.405,7.748,131,143,4,14,14,9
3,0.596,5.705,60,46,50903,848.383,210.018,756.500,601,1269,143.600,97.633,8.533,0.533,0.186,0.529,143.658,97.701,8.544,142,96,6,4,4,6
4,1.062,9.010,107,82,93084,869.944,211.109,811.000,602,1487,124.570,113.271,10.953,0.601,0.183,0.632,124.530,113.299,10.968,121,112,8,9,4,7
