 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,0.903,7.634,91,65,74330,816.813,186.283,764,601,1331,148.275,136.374,6.516,0.568,0.155,0.553,148.277,136.443,6.473,146,134,4,5,6,6
2,1.509,10.541,152,94,147803,972.388,303.047,867,607,1936,99.921,94.362,8.164,0.690,0.186,0.674,99.964,94.331,8.172,97,92,5,7,6,8
