 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,7.286,29.623,734,303,1076601,1466.759,826.167,1181.500,600,4061,141.978,108.056,8.144,1.192,0.249,1.171,141.980,107.960,8.107,137,103,3,11,13,11
2,4.586,21.896,462,218,603978,1307.312,648.877,1089.500,600,3350,102.675,139.331,7.600,1.025,0.239,1.016,102.579,139.291,7.607,99,135,3,9,10,10
