 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,1.310,9.360,132,83,121199,918.174,245.682,852,601,1696,126.242,145.856,10.030,0.660,0.179,0.652,126.169,145.866,10.006,124,143,7,6,6,7
2,1.102,8.570,111,73,107023,964.171,321.287,885,606,2039,140.757,150.234,11.613,0.656,0.230,0.597,140.735,150.245,11.664,139,148,8,5,5,8
3,1.876,10.955,189,120,233023,1232.926,547.790,1096,601,2907,122.550,85.984,13.831,0.779,0.239,0.771,122.577,86.006,13.926,120,84,10,6,5,8
4,1.797,11.176,181,114,257004,1419.912,719.839,1178,606,3625,155.768,111.740,14.470,0.732,0.187,0.701,155.775,111.775,14.821,153,109,10,7,6,8
