 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,4.219,19.640,425,207,549254,1292.362,627.545,1127.000,602,3418,106.421,114.376,9.426,0.996,0.254,0.964,106.495,114.214,9.376,102,111,5,9,8,10
2,5.281,24.698,532,237,637115,1197.585,501.571,1064.500,600,2649,141.102,137.756,12.282,1.067,0.214,1.051,141.105,137.754,12.345,137,133,8,10,11,10
