 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,4.100,20.209,413,203,525957,1273.504,625.378,1074.000,604,3455,115.569,160.966,9.651,0.991,0.259,0.971,115.631,161.028,9.663,111,158,5,10,7,11
2,3.037,16.776,306,170,344943,1127.265,457.098,990.500,600,2597,126.105,99.441,11.304,0.883,0.232,0.900,126.024,99.411,11.312,121,97,7,11,6,9
