 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,8.060,32.523,812,342,1175731,1447.945,796.878,1155,601,4033,102.169,95.883,10.797,1.259,0.317,1.255,102.225,95.866,10.785,98,90,5,10,13,13
2,5.033,23.884,507,230,638405,1259.182,632.190,1041,600,3263,157.404,121.870,11.140,1.063,0.263,1.052,157.344,122.071,11.139,153,116,6,9,12,11
