 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,1.221,9.294,123,79,112712,916.358,292.155,832,605,1858,137.187,154.927,4.935,0.662,0.197,0.642,137.174,154.922,4.904,135,152,1,6,7,8
2,5.718,26.074,576,262,686066,1191.087,525.990,997,603,2942,97.984,126.288,11.413,1.090,0.239,1.114,97.908,126.299,11.396,94,121,6,9,12,11
3,6.194,28.263,624,303,821972,1317.263,640.576,1112,601,3778,149.521,147.369,12.582,1.166,0.339,1.133,149.458,147.313,12.749,144,142,6,11,12,12
