 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,3.871,19.297,390,191,426647,1093.967,440.357,950.000,600,2621,128.051,142.390,8.033,0.938,0.189,0.925,127.916,142.401,8.025,124,139,3,10,8,10
2,1.519,10.538,153,96,180366,1178.863,561.708,960.000,615,3202,198.209,91.065,9.281,0.736,0.261,0.668,198.239,91.108,9.330,196,89,5,6,5,9
3,3.335,18.400,336,182,345485,1028.229,356.234,916.500,600,2137,144.923,94.932,9.949,0.888,0.191,0.882,145.049,94.894,9.942,141,90,6,10,10,9
